time,api,cluster,collection_level,error,method,org_id,rel_version,saas_env,service_name,status,tenant_id,tenant_name,duration
2024-06-07 09:00:00,/PinboardRemoveFilter/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/RecentlyViewed/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/RemoveColumn/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/RemoveColumns/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/RemoveFilter/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/RemovePinboardTab/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/ReorderPriorityItems/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/RequestAccessDataSource/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/RequestAccessObject/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SaveAdvancedCohort/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SaveAnswerAndUpdateVizProps/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SaveContextBook/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SaveFormula/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SavePinboard/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SaveVizProps/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SendVizSnapsShotToBackend/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SetHeadlineAggregation/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SetHeadlineVisibility/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SetPinboardFavoriteStatus/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SetSources/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/SetTokens/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/Share/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/Share/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,500,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateAnswerColumnClientState/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateAnswerTitle/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateAxisConfigAndClientState/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateAxisConfigWithoutData/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateChartClientState/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateChartType/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateChartTypeWithNoProperties/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateColumn/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateCommunicationMessage/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateCommunicationMessages/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateConnection/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
2024-06-07 09:00:00,/UpdateDisplayMode/,ts-saas,node,none,,,9.10.0.cl-188,prod,prism,200,3d23a190-ccdc-11ed-8a31-4d8aa,metadata,0
